# 4, 6934
# t[s]       nu_e            nu_e_bar        nu_x            u_x_bar          
6.494        5.1598314E-05   3.6203011E-03   2.7714878E-05   2.3292182E-05 
6.496        5.1540270E-05   3.6163783E-03   2.7690118E-05   2.3271258E-05 
6.498        5.1477099E-05   3.6129819E-03   2.7667313E-05   2.3251996E-05 
6.500        5.1428676E-05   3.6096750E-03   2.7648257E-05   2.3235911E-05 
6.502        5.1381205E-05   3.6063657E-03   2.7628447E-05   2.3219181E-05 
6.504        5.1324572E-05   3.6030521E-03   2.7606695E-05   2.3200796E-05 
6.506        5.1260887E-05   3.6000675E-03   2.7584762E-05   2.3182260E-05 
6.508        5.1195679E-05   3.5953267E-03   2.7558222E-05   2.3159829E-05 
6.510        5.1145223E-05   3.5918698E-03   2.7537156E-05   2.3142038E-05 
6.512        5.1092523E-05   3.5883472E-03   2.7516124E-05   2.3124273E-05 
6.514        5.1039012E-05   3.5851597E-03   2.7495922E-05   2.3107209E-05 
6.516        5.0974901E-05   3.5813176E-03   2.7472157E-05   2.3087125E-05 
6.518        5.0917374E-05   3.5779042E-03   2.7450545E-05   2.3068869E-05 
6.520        5.0857382E-05   3.5747451E-03   2.7428591E-05   2.3050324E-05 
6.522        5.0803652E-05   3.5707597E-03   2.7405848E-05   2.3031113E-05 
6.524        5.0747297E-05   3.5671448E-03   2.7384079E-05   2.3012727E-05 
6.526        5.0691269E-05   3.5636601E-03   2.7362302E-05   2.2994332E-05 
6.528        5.0639783E-05   3.5598001E-03   2.7340249E-05   2.2975701E-05 
6.530        5.0583658E-05   3.5559835E-03   2.7317193E-05   2.2956222E-05 
6.532        5.0529313E-05   3.5529026E-03   2.7297114E-05   2.2939268E-05 
6.534        5.0467427E-05   3.5492826E-03   2.7274383E-05   2.2920063E-05 
6.536        5.0407444E-05   3.5450662E-03   2.7249594E-05   2.2899118E-05 
6.538        5.0358203E-05   3.5418429E-03   2.7230152E-05   2.2882704E-05 
6.540        5.0294882E-05   3.5381908E-03   2.7206870E-05   2.2863038E-05 
6.542        5.0231343E-05   3.5346829E-03   2.7184133E-05   2.2843828E-05 
6.544        5.0168180E-05   3.5305464E-03   2.7160101E-05   2.2823522E-05 
6.546        5.0129026E-05   3.5269196E-03   2.7140145E-05   2.2806672E-05 
6.548        5.0074928E-05   3.5232120E-03   2.7117917E-05   2.2787901E-05 
6.550        5.0019189E-05   3.5196694E-03   2.7096429E-05   2.2769751E-05 
6.552        4.9961526E-05   3.5154316E-03   2.7072442E-05   2.2749483E-05 
6.554        4.9907184E-05   3.5117075E-03   2.7050564E-05   2.2731006E-05 
6.556        4.9849376E-05   3.5085960E-03   2.7029658E-05   2.2713352E-05 
6.558        4.9794015E-05   3.5050852E-03   2.7007811E-05   2.2694903E-05 
6.560        4.9733304E-05   3.5014500E-03   2.6985368E-05   2.2675946E-05 
6.562        4.9682127E-05   3.4972384E-03   2.6963523E-05   2.2657495E-05 
6.564        4.9626281E-05   3.4931440E-03   2.6940056E-05   2.2637669E-05 
6.566        4.9573639E-05   3.4894548E-03   2.6919045E-05   2.2619927E-05 
6.568        4.9521103E-05   3.4855925E-03   2.6897302E-05   2.2601563E-05 
6.570        4.9457208E-05   3.4817361E-03   2.6873697E-05   2.2581623E-05 
6.572        4.9409899E-05   3.4774961E-03   2.6851087E-05   2.2562530E-05 
6.574        4.9361062E-05   3.4734244E-03   2.6828759E-05   2.2543677E-05 
6.576        4.9307603E-05   3.4692567E-03   2.6805647E-05   2.2524160E-05 
6.578        4.9253156E-05   3.4650317E-03   2.6781756E-05   2.2503984E-05 
6.580        4.9202831E-05   3.4606891E-03   2.6758926E-05   2.2484707E-05 
6.582        4.9154553E-05   3.4565902E-03   2.6736623E-05   2.2465878E-05 
6.584        4.9102547E-05   3.4524288E-03   2.6712605E-05   2.2445595E-05 
6.586        4.9057792E-05   3.4473966E-03   2.6689864E-05   2.2426387E-05 
6.588        4.9009546E-05   3.4429495E-03   2.6667226E-05   2.2407269E-05 
6.590        4.8962046E-05   3.4380819E-03   2.6644224E-05   2.2387843E-05 
6.592        4.8917512E-05   3.4334795E-03   2.6621991E-05   2.2369068E-05 
6.594        4.8869521E-05   3.4288693E-03   2.6599316E-05   2.2349918E-05 
6.596        4.8821258E-05   3.4241179E-03   2.6576840E-05   2.2330938E-05 
6.598        4.8776748E-05   3.4194816E-03   2.6554933E-05   2.2312439E-05 
6.600        4.8732017E-05   3.4147796E-03   2.6532610E-05   2.2293588E-05 
6.602        4.8686514E-05   3.4100849E-03   2.6510259E-05   2.2274706E-05 
6.604        4.8648747E-05   3.4051314E-03   2.6488140E-05   2.2256023E-05 
6.606        4.8609771E-05   3.4003532E-03   2.6466609E-05   2.2237840E-05 
6.608        4.8567176E-05   3.3960044E-03   2.6445916E-05   2.2220368E-05 
6.610        4.8518673E-05   3.3918854E-03   2.6423339E-05   2.2201301E-05 
6.612        4.8476771E-05   3.3869290E-03   2.6401197E-05   2.2182596E-05 
6.614        4.8433701E-05   3.3826501E-03   2.6380617E-05   2.2165222E-05 
6.616        4.8393162E-05   3.3777064E-03   2.6358474E-05   2.2146522E-05 
6.618        4.8351536E-05   3.3730585E-03   2.6337377E-05   2.2128708E-05 
6.620        4.8302464E-05   3.3688048E-03   2.6316133E-05   2.2110770E-05 
6.622        4.8253357E-05   3.3645771E-03   2.6295047E-05   2.2092964E-05 
6.624        4.8200803E-05   3.3605588E-03   2.6273714E-05   2.2074946E-05 
6.626        4.8160355E-05   3.3555222E-03   2.6251241E-05   2.2055963E-05 
6.628        4.8121681E-05   3.3512837E-03   2.6231271E-05   2.2039100E-05 
6.630        4.8072954E-05   3.3468251E-03   2.6209565E-05   2.2020767E-05 
6.632        4.8030365E-05   3.3421830E-03   2.6187804E-05   2.2002390E-05 
6.634        4.7986245E-05   3.3382425E-03   2.6168312E-05   2.1985933E-05 
6.636        4.7935334E-05   3.3339054E-03   2.6147036E-05   2.1967968E-05 
6.638        4.7900714E-05   3.3293527E-03   2.6126028E-05   2.1950227E-05 
6.640        4.7865067E-05   3.3248401E-03   2.6105396E-05   2.1932805E-05 
6.642        4.7826359E-05   3.3202354E-03   2.6084377E-05   2.1915056E-05 
6.644        4.7784973E-05   3.3157978E-03   2.6063779E-05   2.1897664E-05 
6.646        4.7743212E-05   3.3114935E-03   2.6043050E-05   2.1880162E-05 
6.648        4.7700961E-05   3.3077314E-03   2.6024019E-05   2.1864096E-05 
6.650        4.7663759E-05   3.3041792E-03   2.6008150E-05   2.1850706E-05 
6.652        4.7613758E-05   3.2994202E-03   2.5984971E-05   2.1831123E-05 
6.654        4.7565429E-05   3.2948201E-03   2.5962043E-05   2.1811759E-05 
6.656        4.7519053E-05   3.2902869E-03   2.5939510E-05   2.1792735E-05 
6.658        4.7480155E-05   3.2862906E-03   2.5920271E-05   2.1776504E-05 
6.660        4.7445906E-05   3.2825408E-03   2.5902647E-05   2.1761636E-05 
6.662        4.7412550E-05   3.2785199E-03   2.5884577E-05   2.1746386E-05 
6.664        4.7375363E-05   3.2743058E-03   2.5864830E-05   2.1729714E-05 
6.666        4.7328296E-05   3.2700875E-03   2.5842129E-05   2.1710538E-05 
6.668        4.7281291E-05   3.2659476E-03   2.5820797E-05   2.1692522E-05 
6.670        4.7240348E-05   3.2618706E-03   2.5802045E-05   2.1676695E-05 
6.672        4.7199461E-05   3.2576923E-03   2.5782580E-05   2.1660267E-05 
6.674        4.7163489E-05   3.2538392E-03   2.5764583E-05   2.1645081E-05 
6.676        4.7119765E-05   3.2499204E-03   2.5745201E-05   2.1628724E-05 
6.678        4.7081938E-05   3.2454343E-03   2.5724577E-05   2.1611311E-05 
6.680        4.7049830E-05   3.2405020E-03   2.5703192E-05   2.1593251E-05 
6.682        4.7011611E-05   3.2364167E-03   2.5683667E-05   2.1576768E-05 
6.684        4.6971851E-05   3.2322808E-03   2.5664094E-05   2.1560245E-05 
6.686        4.6936586E-05   3.2279797E-03   2.5645219E-05   2.1544313E-05 
6.688        4.6901800E-05   3.2236177E-03   2.5626623E-05   2.1528620E-05 
6.690        4.6859456E-05   3.2191083E-03   2.5605460E-05   2.1510754E-05 
6.692        4.6826246E-05   3.2148337E-03   2.5585378E-05   2.1493802E-05 
6.694        4.6798395E-05   3.2105846E-03   2.5565736E-05   2.1477219E-05 
6.696        4.6759390E-05   3.2062117E-03   2.5544801E-05   2.1459544E-05 
6.698        4.6719152E-05   3.2017998E-03   2.5524395E-05   2.1442321E-05 
6.700        4.6679801E-05   3.1976722E-03   2.5505104E-05   2.1426042E-05 
6.702        4.6640583E-05   3.1935951E-03   2.5485814E-05   2.1409765E-05 
6.704        4.6605789E-05   3.1894587E-03   2.5466129E-05   2.1393152E-05 
6.706        4.6567522E-05   3.1853595E-03   2.5446333E-05   2.1376444E-05 
6.708        4.6526452E-05   3.1813901E-03   2.5426715E-05   2.1359888E-05 
6.710        4.6488252E-05   3.1772950E-03   2.5406507E-05   2.1342833E-05 
6.712        4.6450883E-05   3.1732320E-03   2.5386494E-05   2.1325942E-05 
6.714        4.6406800E-05   3.1693743E-03   2.5366098E-05   2.1308731E-05 
6.716        4.6362058E-05   3.1654700E-03   2.5345790E-05   2.1291593E-05 
6.718        4.6319081E-05   3.1615602E-03   2.5325621E-05   2.1274574E-05 
6.720        4.6283655E-05   3.1574237E-03   2.5305517E-05   2.1257613E-05 
6.722        4.6255867E-05   3.1532759E-03   2.5285363E-05   2.1240609E-05 
6.724        4.6214150E-05   3.1494301E-03   2.5264189E-05   2.1222737E-05 
6.726        4.6172266E-05   3.1455664E-03   2.5244706E-05   2.1206296E-05 
6.728        4.6133302E-05   3.1412157E-03   2.5223652E-05   2.1188532E-05 
6.730        4.6092263E-05   3.1371938E-03   2.5203253E-05   2.1171321E-05 
6.732        4.6049966E-05   3.1335975E-03   2.5183932E-05   2.1155020E-05 
6.734        4.6005652E-05   3.1296719E-03   2.5163404E-05   2.1137697E-05 
6.736        4.5962200E-05   3.1256258E-03   2.5142603E-05   2.1120145E-05 
6.738        4.5916656E-05   3.1220233E-03   2.5122824E-05   2.1103458E-05 
6.740        4.5872299E-05   3.1182821E-03   2.5102792E-05   2.1086556E-05 
6.742        4.5838009E-05   3.1142275E-03   2.5082933E-05   2.1069803E-05 
6.744        4.5794664E-05   3.1102805E-03   2.5062110E-05   2.1052231E-05 
6.746        4.5752745E-05   3.1064424E-03   2.5041618E-05   2.1034940E-05 
6.748        4.5712742E-05   3.1028720E-03   2.5022470E-05   2.1018787E-05 
6.750        4.5667214E-05   3.0990654E-03   2.5001920E-05   2.1001451E-05 
6.752        4.5625623E-05   3.0952252E-03   2.4980970E-05   2.0983774E-05 
6.754        4.5580367E-05   3.0913769E-03   2.4960112E-05   2.0966172E-05 
6.756        4.5533096E-05   3.0874495E-03   2.4940079E-05   2.0949272E-05 
6.758        4.5485570E-05   3.0837571E-03   2.4919823E-05   2.0932182E-05 
6.760        4.5442262E-05   3.0801635E-03   2.4900648E-05   2.0916004E-05 
6.762        4.5400839E-05   3.0763867E-03   2.4880988E-05   2.0899412E-05 
6.764        4.5355232E-05   3.0721497E-03   2.4858340E-05   2.0880298E-05 
6.766        4.5309945E-05   3.0682968E-03   2.4837387E-05   2.0862618E-05 
6.768        4.5264495E-05   3.0648074E-03   2.4817511E-05   2.0845847E-05 
6.770        4.5211635E-05   3.0609422E-03   2.4795525E-05   2.0827290E-05 
6.772        4.5167231E-05   3.0575198E-03   2.4776781E-05   2.0811480E-05 
6.774        4.5130472E-05   3.0541445E-03   2.4759239E-05   2.0796686E-05 
6.776        4.5086971E-05   3.0503368E-03   2.4737631E-05   2.0778450E-05 
6.778        4.5043582E-05   3.0469516E-03   2.4718606E-05   2.0762404E-05 
6.780        4.4997072E-05   3.0432482E-03   2.4697154E-05   2.0744302E-05 
6.782        4.4951975E-05   3.0399200E-03   2.4677858E-05   2.0728023E-05 
6.784        4.4902234E-05   3.0363201E-03   2.4657765E-05   2.0711069E-05 
6.786        4.4854758E-05   3.0330950E-03   2.4638400E-05   2.0694734E-05 
6.788        4.4811912E-05   3.0296656E-03   2.4618679E-05   2.0678096E-05 
6.790        4.4762795E-05   3.0262601E-03   2.4598368E-05   2.0660961E-05 
6.792        4.4712438E-05   3.0226906E-03   2.4577725E-05   2.0643548E-05 
6.794        4.4660107E-05   3.0194305E-03   2.4556947E-05   2.0626022E-05 
6.796        4.4610753E-05   3.0162918E-03   2.4536738E-05   2.0608974E-05 
6.798        4.4560088E-05   3.0134780E-03   2.4517943E-05   2.0593124E-05 
6.800        4.4504926E-05   3.0105106E-03   2.4497292E-05   2.0575705E-05 
6.802        4.4448845E-05   3.0077024E-03   2.4477384E-05   2.0558915E-05 
6.804        4.4399760E-05   3.0048513E-03   2.4457634E-05   2.0542261E-05 
6.806        4.4344182E-05   3.0019271E-03   2.4436765E-05   2.0524659E-05 
6.808        4.4284444E-05   2.9993463E-03   2.4416682E-05   2.0507722E-05 
6.810        4.4232571E-05   2.9965042E-03   2.4396048E-05   2.0490319E-05 
6.812        4.4179810E-05   2.9938109E-03   2.4375577E-05   2.0473052E-05 
6.814        4.4129805E-05   2.9907293E-03   2.4355061E-05   2.0455755E-05 
6.816        4.4075602E-05   2.9875625E-03   2.4333545E-05   2.0437613E-05 
6.818        4.4021807E-05   2.9849556E-03   2.4313588E-05   2.0420788E-05 
6.820        4.3977468E-05   2.9820705E-03   2.4294230E-05   2.0404467E-05 
6.822        4.3924248E-05   2.9788895E-03   2.4272494E-05   2.0386138E-05 
6.824        4.3867427E-05   2.9757405E-03   2.4250729E-05   2.0367784E-05 
6.826        4.3807850E-05   2.9730147E-03   2.4229566E-05   2.0349939E-05 
6.828        4.3752053E-05   2.9700096E-03   2.4207996E-05   2.0331749E-05 
6.830        4.3696447E-05   2.9670799E-03   2.4186853E-05   2.0313918E-05 
6.832        4.3644636E-05   2.9637441E-03   2.4165287E-05   2.0295732E-05 
6.834        4.3589302E-05   2.9609369E-03   2.4144636E-05   2.0278321E-05 
6.836        4.3535987E-05   2.9577727E-03   2.4123846E-05   2.0260792E-05 
6.838        4.3483960E-05   2.9541061E-03   2.4101575E-05   2.0242008E-05 
6.840        4.3432039E-05   2.9506768E-03   2.4079445E-05   2.0223341E-05 
6.842        4.3374857E-05   2.9470703E-03   2.4057513E-05   2.0204846E-05 
6.844        4.3315558E-05   2.9435930E-03   2.4035381E-05   2.0186186E-05 
6.846        4.3263933E-05   2.9400283E-03   2.4013660E-05   2.0167870E-05 
6.848        4.3219472E-05   2.9369101E-03   2.3995123E-05   2.0152248E-05 
6.850        4.3172822E-05   2.9334763E-03   2.3974734E-05   2.0135058E-05 
6.852        4.3120918E-05   2.9299324E-03   2.3953394E-05   2.0117062E-05 
6.854        4.3069849E-05   2.9265606E-03   2.3932719E-05   2.0099630E-05 
6.856        4.3018928E-05   2.9225721E-03   2.3909433E-05   2.0079987E-05 
6.858        4.2970781E-05   2.9187602E-03   2.3888309E-05   2.0062172E-05 
6.860        4.2921373E-05   2.9155278E-03   2.3869094E-05   2.0045974E-05 
6.862        4.2865597E-05   2.9121567E-03   2.3848451E-05   2.0028568E-05 
6.864        4.2815886E-05   2.9086336E-03   2.3827216E-05   2.0010662E-05 
6.866        4.2767759E-05   2.9047398E-03   2.3805322E-05   1.9992197E-05 
6.868        4.2718170E-05   2.9008917E-03   2.3783051E-05   1.9973417E-05 
6.870        4.2673064E-05   2.8970110E-03   2.3763051E-05   1.9956551E-05 
6.872        4.2624196E-05   2.8933853E-03   2.3742380E-05   1.9939122E-05 
6.874        4.2578175E-05   2.8898249E-03   2.3723082E-05   1.9922855E-05 
6.876        4.2530972E-05   2.8860114E-03   2.3702497E-05   1.9905497E-05 
6.878        4.2483035E-05   2.8822125E-03   2.3681821E-05   1.9888061E-05 
6.880        4.2431950E-05   2.8786390E-03   2.3660882E-05   1.9870401E-05 
6.882        4.2384793E-05   2.8748021E-03   2.3639869E-05   1.9852680E-05 
6.884        4.2337067E-05   2.8706501E-03   2.3618080E-05   1.9834303E-05 
6.886        4.2296690E-05   2.8667583E-03   2.3598600E-05   1.9817880E-05 
6.888        4.2254556E-05   2.8630069E-03   2.3577739E-05   1.9800292E-05 
6.890        4.2214479E-05   2.8587846E-03   2.3556662E-05   1.9782520E-05 
6.892        4.2169839E-05   2.8548180E-03   2.3535993E-05   1.9765095E-05 
6.894        4.2126148E-05   2.8509430E-03   2.3514663E-05   1.9747108E-05 
6.896        4.2080795E-05   2.8470301E-03   2.3493785E-05   1.9729504E-05 
6.898        4.2037678E-05   2.8432179E-03   2.3473256E-05   1.9712191E-05 
6.900        4.1994385E-05   2.8394651E-03   2.3452938E-05   1.9695060E-05 
6.902        4.1947883E-05   2.8357082E-03   2.3432706E-05   1.9678004E-05 
6.904        4.1899295E-05   2.8322579E-03   2.3412583E-05   1.9661043E-05 
6.906        4.1856971E-05   2.8284113E-03   2.3392125E-05   1.9643798E-05 
6.908        4.1815241E-05   2.8245051E-03   2.3371494E-05   1.9626405E-05 
6.910        4.1771778E-05   2.8206748E-03   2.3350824E-05   1.9608979E-05 
6.912        4.1727180E-05   2.8169461E-03   2.3330555E-05   1.9591894E-05 
6.914        4.1682362E-05   2.8129640E-03   2.3309124E-05   1.9573826E-05 
6.916        4.1642430E-05   2.8092555E-03   2.3289194E-05   1.9557029E-05 
6.918        4.1603773E-05   2.8052097E-03   2.3268559E-05   1.9539633E-05 
6.920        4.1563339E-05   2.8014624E-03   2.3248760E-05   1.9522943E-05 
6.922        4.1518687E-05   2.7977946E-03   2.3228426E-05   1.9505804E-05 
6.924        4.1475187E-05   2.7939811E-03   2.3207977E-05   1.9488567E-05 
6.926        4.1437003E-05   2.7903741E-03   2.3188208E-05   1.9471904E-05 
6.928        4.1392283E-05   2.7865712E-03   2.3167002E-05   1.9454027E-05 
6.930        4.1350394E-05   2.7828394E-03   2.3147039E-05   1.9437201E-05 
6.932        4.1312304E-05   2.7789937E-03   2.3126777E-05   1.9420126E-05 
6.934        4.1271745E-05   2.7751392E-03   2.3105614E-05   1.9402285E-05 
6.936        4.1227880E-05   2.7715383E-03   2.3085805E-05   1.9385589E-05 
6.938        4.1183061E-05   2.7678451E-03   2.3065173E-05   1.9368197E-05 
6.940        4.1144097E-05   2.7640853E-03   2.3045064E-05   1.9351248E-05 
6.942        4.1105018E-05   2.7602717E-03   2.3024540E-05   1.9333948E-05 
6.944        4.1061429E-05   2.7565624E-03   2.3004425E-05   1.9316992E-05 
6.946        4.1019886E-05   2.7530227E-03   2.2985047E-05   1.9300661E-05 
6.948        4.0977592E-05   2.7491829E-03   2.2964239E-05   1.9283118E-05 
6.950        4.0933902E-05   2.7454635E-03   2.2944089E-05   1.9266131E-05 
6.952        4.0893341E-05   2.7416814E-03   2.2924197E-05   1.9249364E-05 
6.954        4.0853874E-05   2.7379294E-03   2.2904634E-05   1.9232876E-05 
6.956        4.0805655E-05   2.7343367E-03   2.2884192E-05   1.9215645E-05 
6.958        4.0763991E-05   2.7305101E-03   2.2863721E-05   1.9198385E-05 
6.960        4.0724782E-05   2.7266434E-03   2.2843475E-05   1.9181314E-05 
6.962        4.0678875E-05   2.7229400E-03   2.2823275E-05   1.9164286E-05 
6.964        4.0637696E-05   2.7190243E-03   2.2802794E-05   1.9147021E-05 
6.966        4.0598346E-05   2.7153547E-03   2.2783453E-05   1.9130720E-05 
6.968        4.0554919E-05   2.7116751E-03   2.2763375E-05   1.9113798E-05 
6.970        4.0510974E-05   2.7080303E-03   2.2744009E-05   1.9097476E-05 
6.972        4.0470405E-05   2.7042717E-03   2.2724115E-05   1.9080706E-05 
6.974        4.0429277E-05   2.7004047E-03   2.2704284E-05   1.9063989E-05 
6.976        4.0384952E-05   2.6965899E-03   2.2683944E-05   1.9046841E-05 
6.978        4.0336331E-05   2.6929209E-03   2.2663485E-05   1.9029593E-05 
6.980        4.0289208E-05   2.6888048E-03   2.2641195E-05   1.9010800E-05 
6.982        4.0251250E-05   2.6854039E-03   2.2623597E-05   1.8995972E-05 
6.984        4.0204796E-05   2.6820547E-03   2.2605353E-05   1.8980599E-05 
6.986        4.0169890E-05   2.6784088E-03   2.2586007E-05   1.8964293E-05 
6.988        4.0130304E-05   2.6742456E-03   2.2564451E-05   1.8946117E-05 
6.990        4.0092966E-05   2.6706233E-03   2.2546205E-05   1.8930745E-05 
6.992        4.0042163E-05   2.6669252E-03   2.2524712E-05   1.8912634E-05 
6.994        4.0000536E-05   2.6632721E-03   2.2505853E-05   1.8896746E-05 
6.996        3.9961888E-05   2.6592155E-03   2.2485795E-05   1.8879845E-05 
6.998        3.9928131E-05   2.6556732E-03   2.2467799E-05   1.8864686E-05 
